"x"
43.83541
43.362987
43.517435
44.235152
43.653709
44.153386
45.834124
45.152745
44.416854
42.599842
42.218271
44.362346
44.353259
42.808798
43.099519
44.298747
44.189727
42.88148
42.845139
42.681608
41.573229
41.945717
41.818526
42.30912
41.600487
42.845139
43.372074
44.852936
43.83541
43.653709
44.698492
45.706934
44.743916
45.427237
46.657215
47.212984
47.960082
47.522757
47.777862
47.46809
47.058099
47.258538
46.338333
47.905419
46.966988
46.839435
47.6412
46.611661
47.923638
48.871178
49.26295
49.016953
49.390502
49.581832
49.900717
50.201377
51.148918
50.347152
49.062507
48.816515
48.78007
50.174045
50.164936
49.426947
49.745829
49.326726
48.953177
48.360967
49.062507
49.044288
49.672943
49.836941
50.638706
50.310711
51.021365
51.568021
51.686464
51.039587
51.021365
50.000938
48.880291
49.91894
49.354058
50.574926
49.800496
49.144506
50.939366
49.818719
48.397408
48.734516
48.634295
49.764052
49.354058
49.26295
48.798292
48.989621
50.369483
51.447785
50.515693
51.392958
52.21539
52.041766
52.27022
52.023489
51.511752
51.146228
51.767622
51.045708
51.283298
50.524833
52.727127
52.434707
54.24406
54.024743
53.083515
52.489534
51.548305
47.326481
46.504046
47.271651
46.723363
46.175072
41.633414
42.656885
38.782308
40.509422
39.604743
40.737875
41.68824
43.506734
42.739129
43.342247
41.569447
41.002879
41.048569
42.675162
42.081181
41.25875
41.871004
43.333107
43.07724
42.729989
42.766542
41.816174
41.066846
42.903616
42.044628
40.728735
39.81492
40.619078
41.871004
42.081181
42.455845
41.724794
41.130813
38.965072
36.406391
36.552601
36.452081
37.475552
36.095693
36.435179
36.003942
34.627644
35.636928
36.526935
37.545392
37.04075
38.316118
38.719835
40.197061
39.701593
40.784281
39.719944
41.307273
40.609947
40.619125
41.582532
42.215628
40.912735
41.610057
44.959049
45.582971
44.500283
43.830485
44.968223
47.46391
47.014321
47.207002
47.785048
46.005034
46.454626
47.317105
48.032778
48.243814
47.803395
47.307931
47.179474
46.922566
46.830814
45.87658
45.298535
46.399573
45.867407
47.70247
47.473087
47.647417
47.225353
47.491435
47.381332
46.188541
47.188651
45.665549
45.527917
44.500283
44.702141
44.757191
45.39029
46.839988
47.491435
48.023605
48.399792
48.262161
47.599018
48.188479
48.437158
47.38718
47.285866
48.23453
47.709541
48.151637
48.731889
48.667417
48.897675
48.851624
49.035832
50.481854
50.297647
50.518693
50.564747
50.113439
51.117366
50.960792
50.804214
50.914737
51.108157
52.047608
51.844983
51.596304
51.835771
51.531832
51.964715
52.784438
52.388393
52.572601
53.014696
52.314709
52.58181
52.526546
52.747596
52.535759
52.719966
52.379181
52.250237
51.679197
52.821277
53.272585
52.821277
52.87654
51.513411
51.872613
51.983136
52.775226
52.434444
52.498916
52.001557
51.76209
51.559462
50.868686
50.656849
51.476569
51.918664
52.066029
52.710754
52.480495
52.33313
52.527233
53.285148
53.78426
53.562434
53.636375
53.627133
52.989377
51.972659
51.501274
51.898718
51.427329
51.473543
52.591933
52.481016
52.74906
52.490261
51.815532
51.575215
52.943159
53.45152
53.673347
52.739819
52.388589
52.055845
51.529001
51.23323
50.512287
50.882
50.697142
51.187016
50.937458
50.835786
50.826545
50.105599
48.451124
47.554568
48.081411
48.441883
47.933525
48.330969
48.275511
48.340211
47.397437
47.221824
46.260565
45.761449
45.909335
46.944539
46.944539
46.833622
46.131165
46.334509
46.20511
46.325265
46.26981
46.251323
46.60255
46.362237
45.632049
45.521136
44.633821
44.587607
44.874134
45.152568
45.960023
46.062115
46.331265
45.115442
44.604982
43.695435
43.871774
43.444844
42.841571
43.955304
42.683794
42.312549
43.249939
43.9089
43.918179
43.240659
43.481966
43.834649
45.26394
46.711793
46.674668
48.187485
47.54709
46.86957
48.549451
48.530889
48.029708
48.280298
48.781479
48.660823
48.920693
49.134158
49.598213
50.052989
50.201486
50.349984
50.340704
50.619137
50.164361
50.405672
49.997301
50.090114
49.895208
49.561092
49.960179
50.702667
50.990379
51.714307
51.370904
51.222406
51.185285
51.380187
51.779275
51.519401
51.240969
51.120317
52.057707
51.797837
51.751429
51.519401
50.786197
50.173644
51.083192
51.194564
51.194566
52.155046
52.145719
52.9197
53.096875
53.0316
52.192347
51.586217
51.987194
51.343767
51.381064
52.723875
54.01073
53.609756
52.966325
52.994302
51.754068
51.269164
55.325566
56.733649
57.311801
58.104433
58.104433
58.626634
59.353991
59.18614
58.654612
59.158162
58.738537
58.738537
57.917931
57.917931
58.318909
58.617311
58.179032
58.691909
59.111537
59.130188
60.66882
60.239869
60.678147
60.566244
60.575571
61.01385
61.48943
61.302924
60.500969
60.790051
60.333118
59.894846
59.838891
59.913493
59.978768
60.855326
61.023177
62.095553
61.75053
61.433475
60.044043
60.568369
59.838063
60.324932
62.731188
62.675013
62.525204
61.345481
61.682545
63.105704
63.105704
63.54576
63.967086
64.425864
64.585038
65.783484
65.259159
65.287253
65.802206
65.614952
65.540047
62.497117
63.433403
62.057061
61.860441
60.952243
59.875515
61.860441
61.598282
60.746258
61.139504
61.148862
60.633909
60.942878
61.326759
61.682545
62.572021
61.982156
60.877338
60.961607
59.641444
60.062773
61.485926
61.982156
62.347307
62.038338
62.909085
63.826641
63.274236
64.397777
62.450299
62.918443
63.910911
64.940825
63.854729
63.161879
64.453952
65.455785
65.099992
65.980103
66.363977
66.775945
68.027871
68.074939
68.009048
68.903282
68.611481
69.063309
68.95035
69.646911
68.667956
69.251566
69.665741
69.421001
67.453684
69.025656
68.093762
68.38557
68.611481
68.903282
69.232743
68.253789
68.517352
67.538397
67.312487
67.783138
66.804183
66.126445
65.919357
65.55225
65.684032
66.531205
66.399423
66.324117
66.248811
67.284249
67.641941
66.973618
68.169068
67.510159
67.359548
66.597096
67.510159
66.54062
66.192335
66.229988
65.420468
64.121475
64.234426
64.243841
63.180173
63.161343
63.462559
64.215603
64.375623
63.989693
64.799206
64.3568
64.808621
65.524012
64.121475
62.135327
60.855157
59.885613
59.650288
61.081067
62.113128
62.132069
63.476589
63.495523
63.883734
63.722771
63.684897
65.19985
64.802176
65.474436
65.767956
59.244184
58.420429
59.764949
59.632391
58.420429
59.850165
60.797012
60.380401
61.68705
61.563955
62.397185
61.270435
63.628081
67.330254
66.771611
66.714802
64.783235
64.15832
63.429244
62.453993
62.311965
61.459809
62.132069
60.721262
60.162627
60.058473
59.566112
59.225247
59.764949
60.209968
58.903319
59.102156
58.420429
59.632391
59.594516
59.77442
59.69867
59.622924
59.613454
59.793357
60.361463
60.058473
59.935382
60.967445
61.554492
62.747513
63.70383
63.448185
63.230407
62.719109
63.03157
63.126253
64.030915
63.859506
63.011982
63.211959
63.16435
62.183508
62.345393
61.716889
61.15505
62.250167
63.526211
63.697621
63.897598
63.402418
64.049965
64.707029
65.211741
64.887964
65.830713
65.116507
64.945098
65.38315
66.173532
66.554443
62.516803
62.621554
62.707255
64.230892
64.411827
64.897488
63.783329
63.630962
64.107099
65.43076
66.30685
65.687878
65.964031
65.649786
64.973672
64.859397
65.564077
66.059264
66.249716
66.002123
65.821196
65.859287
66.116398
66.106873
65.754537
65.240308
65.602169
65.126032
65.030806
63.859506
62.840573
62.983415
62.526328
62.316826
63.688096
63.783329
63.526211
63.707146
64.507052
63.926165
64.788612
65.152752
65.60314
65.334825
64.64487
65.00901
65.698965
63.140387
63.58119
63.945337
63.839927
65.641471
65.574393
65.104843
65.037764
66.264348
66.111021
63.514112
61.626319
60.783045
60.993865
59.221064
59.393553
59.700199
56.422918
57.093708
56.489997
61.013027
59.34564
60.629722
60.447652
61.34842
60.850123
61.722152
61.434668
61.616742
62.172533
62.354606
62.651667
62.546257
62.64209
63.159557
63.092471
62.201287
63.159557
63.494949
63.868674
64.184905
64.347809
64.481966
64.501128
63.839927
63.427871
63.724932
63.983662
63.207466
63.562028
64.089072
64.520298
64.386141
64.769443
64.8948
64.943009
65.646923
65.126221
65.290143
66.967956
65.714421
65.029796
65.357641
65.521564
65.087649
65.203363
64.798368
64.701943
